Loyalty Number,Enrollment Date,Cancellation Date,First_Activity,Last_Activity,Activity_Row_Count
742854,2017-08-01,,2017-01-01,2018-12-01,24.0
993170,2018-04-01,,2018-02-01,2018-12-01,11.0
426317,2015-08-01,,2017-01-01,2018-12-01,24.0
485383,2016-02-01,,2017-01-01,2018-12-01,24.0
486860,2018-02-01,,2018-02-01,2018-12-01,11.0
264018,2015-05-01,,2017-01-01,2018-12-01,24.0
348732,2017-06-01,,2017-01-01,2018-12-01,24.0
553254,2013-03-01,,2017-01-01,2018-12-01,24.0
706918,2017-07-01,,2017-01-01,2018-12-01,24.0
773857,2013-12-01,2014-08-01,2017-01-01,2018-12-01,24.0
790287,2017-10-01,2018-06-01,2017-01-01,2018-12-01,24.0
811612,2018-08-01,,2017-01-01,2018-12-01,24.0
494552,2018-05-01,,2017-01-01,2018-12-01,24.0
667615,2017-11-01,,2017-01-01,2018-12-01,24.0
754175,2017-08-01,,2017-01-01,2018-12-01,24.0
755276,2016-06-01,,2017-01-01,2018-12-01,24.0
952493,2014-07-01,,2017-01-01,2018-12-01,24.0
815626,2012-09-01,,2017-01-01,2018-12-01,24.0
957008,2017-07-01,,2017-01-01,2018-12-01,24.0
222280,2018-04-01,,2018-02-01,2018-12-01,11.0
895601,2012-08-01,,2017-01-01,2018-12-01,24.0
192651,2014-03-01,,2017-01-01,2018-12-01,24.0
644417,2017-03-01,2017-11-01,2017-01-01,2018-12-01,24.0
881943,2017-10-01,,2017-01-01,2018-12-01,24.0
405465,2013-08-01,2014-04-01,2017-01-01,2018-12-01,24.0
642409,2018-10-01,,2017-01-01,2018-12-01,24.0
234047,2014-07-01,,2017-01-01,2018-12-01,24.0
366911,2012-11-01,,2017-01-01,2018-12-01,24.0
424540,2012-07-01,,2017-01-01,2018-12-01,24.0
985622,2015-04-01,2015-12-01,2017-01-01,2018-12-01,24.0
255718,2013-02-01,,2017-01-01,2018-12-01,24.0
874589,2017-05-01,2018-01-01,2017-01-01,2018-12-01,24.0
631232,2018-12-01,,2017-01-01,2018-12-01,24.0
725705,2015-03-01,,2017-01-01,2018-12-01,24.0
463890,2012-05-01,,2017-01-01,2018-12-01,24.0
760842,2017-01-01,,2017-01-01,2018-12-01,24.0
887026,2015-02-01,2016-09-01,2017-01-01,2018-12-01,24.0
377302,2017-03-01,2017-11-01,2017-01-01,2018-12-01,24.0
364931,2017-02-01,,2017-01-01,2018-12-01,24.0
916478,2018-02-01,,2018-02-01,2018-12-01,11.0
103362,2018-10-01,,2017-01-01,2018-12-01,24.0
953097,2014-12-01,,2017-01-01,2018-12-01,24.0
146067,2012-11-01,,2017-01-01,2018-12-01,24.0
842390,2013-05-01,,2017-01-01,2018-12-01,24.0
620741,2017-08-01,,2017-01-01,2018-12-01,24.0
848003,2014-05-01,,2017-01-01,2018-12-01,24.0
833024,2013-11-01,,2017-01-01,2018-12-01,24.0
457525,2013-12-01,,2017-01-01,2018-12-01,24.0
220315,2018-05-01,,2017-01-01,2018-12-01,24.0
547994,2016-01-01,2016-07-01,2017-01-01,2018-12-01,24.0
324881,2017-04-01,,2017-01-01,2018-12-01,24.0
233646,2014-01-01,,2017-01-01,2018-12-01,24.0
809016,2015-10-01,,2017-01-01,2018-12-01,24.0
350675,2012-11-01,,2017-01-01,2018-12-01,24.0
773219,2017-11-01,,2017-01-01,2018-12-01,24.0
129515,2012-06-01,,2017-01-01,2018-12-01,24.0
146760,2013-07-01,,2017-01-01,2018-12-01,24.0
448483,2012-05-01,,2017-01-01,2018-12-01,24.0
510841,2015-04-01,,2017-01-01,2018-12-01,24.0
261229,2015-04-01,,2017-01-01,2018-12-01,24.0
496728,2015-11-01,,2017-01-01,2018-12-01,24.0
549862,2016-02-01,,2017-01-01,2018-12-01,24.0
277430,2018-08-01,,2017-01-01,2018-12-01,24.0
728043,2017-11-01,,2017-01-01,2018-12-01,24.0
533666,2014-11-01,,2017-01-01,2018-12-01,24.0
645600,2016-10-01,,2017-01-01,2018-12-01,24.0
441340,2015-10-01,,2017-01-01,2018-12-01,24.0
587591,2013-04-01,,2017-01-01,2018-12-01,24.0
642449,2017-05-01,,2017-01-01,2018-12-01,24.0
514917,2018-11-01,,2017-01-01,2018-12-01,24.0
188328,2018-02-01,,2018-02-01,2018-12-01,11.0
260712,2017-08-01,2018-04-01,2017-01-01,2018-12-01,24.0
357901,2018-04-01,,2018-02-01,2018-12-01,11.0
441359,2014-09-01,,2017-01-01,2018-12-01,24.0
256135,2015-05-01,,2017-01-01,2018-12-01,24.0
765261,2013-05-01,,2017-01-01,2018-12-01,24.0
900359,2017-12-01,,2017-01-01,2018-12-01,24.0
909854,2016-01-01,2016-09-01,2017-01-01,2018-12-01,24.0
704112,2013-05-01,,2017-01-01,2018-12-01,24.0
756543,2016-12-01,,2017-01-01,2018-12-01,24.0
862979,2018-02-01,,2018-02-01,2018-12-01,11.0
643026,2016-01-01,,2017-01-01,2018-12-01,24.0
325498,2016-01-01,,2017-01-01,2018-12-01,24.0
287385,2018-06-01,,2017-01-01,2018-12-01,24.0
871145,2016-06-01,,2017-01-01,2018-12-01,24.0
145449,2018-04-01,,2018-02-01,2018-12-01,11.0
896947,2013-04-01,,2017-01-01,2018-12-01,24.0
453719,2013-03-01,,2017-01-01,2018-12-01,24.0
784537,2013-05-01,,2017-01-01,2018-12-01,24.0
346809,2017-05-01,,2017-01-01,2018-12-01,24.0
757938,2017-04-01,,2017-01-01,2018-12-01,24.0
950915,2017-04-01,,2017-01-01,2018-12-01,24.0
764544,2018-12-01,,2017-01-01,2018-12-01,24.0
756973,2014-08-01,2015-09-01,2017-01-01,2018-12-01,24.0
745738,2017-02-01,,2017-01-01,2018-12-01,24.0
401007,2015-02-01,,2017-01-01,2018-12-01,24.0
981674,2015-07-01,,2017-01-01,2018-12-01,24.0
723055,2012-07-01,,2017-01-01,2018-12-01,24.0
357375,2016-05-01,,2017-01-01,2018-12-01,24.0
958143,2012-05-01,,2017-01-01,2018-12-01,24.0
328754,2013-06-01,,2017-01-01,2018-12-01,24.0
946258,2017-05-01,,2017-01-01,2018-12-01,24.0
210746,2012-12-01,,2017-01-01,2018-12-01,24.0
302957,2012-11-01,,2017-01-01,2018-12-01,24.0
774234,2016-08-01,,2017-01-01,2018-12-01,24.0
557289,2017-03-01,,2017-01-01,2018-12-01,24.0
603531,2012-05-01,,2017-01-01,2018-12-01,24.0
682337,2018-09-01,,2017-01-01,2018-12-01,24.0
368523,2017-12-01,,2017-01-01,2018-12-01,24.0
274179,2018-06-01,,2017-01-01,2018-12-01,24.0
833679,2017-04-01,2018-11-01,2017-01-01,2018-12-01,24.0
742062,2015-02-01,,2017-01-01,2018-12-01,24.0
789303,2016-01-01,,2017-01-01,2018-12-01,24.0
299366,2016-02-01,2017-11-01,2017-01-01,2018-12-01,24.0
666952,2015-08-01,,2017-01-01,2018-12-01,24.0
289863,2017-05-01,,2017-01-01,2018-12-01,24.0
773390,2015-01-01,,2017-01-01,2018-12-01,24.0
240476,2014-09-01,,2017-01-01,2018-12-01,24.0
865411,2018-07-01,,2017-01-01,2018-12-01,24.0
727446,2016-09-01,,2017-01-01,2018-12-01,24.0
858557,2017-02-01,,2017-01-01,2018-12-01,24.0
388639,2013-11-01,,2017-01-01,2018-12-01,24.0
170443,2018-04-01,,2018-02-01,2018-12-01,11.0
925413,2016-10-01,,2017-01-01,2018-12-01,24.0
650553,2012-12-01,,2017-01-01,2018-12-01,24.0
536066,2014-04-01,,2017-01-01,2018-12-01,24.0
286641,2012-10-01,,2017-01-01,2018-12-01,24.0
561219,2012-12-01,,2017-01-01,2018-12-01,24.0
154864,2017-06-01,,2017-01-01,2018-12-01,24.0
945050,2018-12-01,,2017-01-01,2018-12-01,24.0
144565,2018-12-01,,2017-01-01,2018-12-01,24.0
536535,2012-10-01,,2017-01-01,2018-12-01,24.0
921563,2017-02-01,,2017-01-01,2018-12-01,24.0
231843,2016-11-01,,2017-01-01,2018-12-01,24.0
519213,2013-07-01,2014-03-01,2017-01-01,2018-12-01,24.0
429448,2018-12-01,,2017-01-01,2018-12-01,24.0
841437,2014-04-01,,2017-01-01,2018-12-01,24.0
608601,2013-08-01,2018-11-01,2017-01-01,2018-12-01,24.0
694388,2014-02-01,,2017-01-01,2018-12-01,24.0
206576,2015-04-01,2015-12-01,2017-01-01,2018-12-01,24.0
441439,2014-07-01,,2017-01-01,2018-12-01,24.0
496159,2018-11-01,,2017-01-01,2018-12-01,24.0
804239,2018-06-01,,2017-01-01,2018-12-01,24.0
818870,2017-12-01,,2017-01-01,2018-12-01,24.0
627502,2018-06-01,,2017-01-01,2018-12-01,24.0
881106,2018-09-01,,2017-01-01,2018-12-01,24.0
347997,2018-10-01,,2017-01-01,2018-12-01,24.0
530281,2012-12-01,,2017-01-01,2018-12-01,24.0
806839,2017-09-01,,2017-01-01,2018-12-01,24.0
415896,2016-11-01,,2017-01-01,2018-12-01,24.0
441782,2014-06-01,,2017-01-01,2018-12-01,24.0
109840,2016-09-01,,2017-01-01,2018-12-01,24.0
631683,2012-08-01,,2017-01-01,2018-12-01,24.0
202227,2012-10-01,,2017-01-01,2018-12-01,24.0
980952,2013-12-01,,2017-01-01,2018-12-01,24.0
492812,2017-01-01,,2017-01-01,2018-12-01,24.0
969689,2015-02-01,,2017-01-01,2018-12-01,24.0
688410,2014-04-01,,2017-01-01,2018-12-01,24.0
102184,2016-04-01,,2017-01-01,2018-12-01,24.0
292084,2018-07-01,,2017-01-01,2018-12-01,24.0
964047,2016-06-01,,2017-01-01,2018-12-01,24.0
997370,2017-05-01,2018-01-01,2017-01-01,2018-12-01,24.0
536959,2018-12-01,,2017-01-01,2018-12-01,24.0
574613,2013-01-01,,2017-01-01,2018-12-01,24.0
277285,2013-08-01,,2017-01-01,2018-12-01,24.0
572463,2015-11-01,2016-07-01,2017-01-01,2018-12-01,24.0
604825,2018-12-01,,2017-01-01,2018-12-01,24.0
621072,2018-02-01,,2018-02-01,2018-12-01,11.0
782284,2018-04-01,,2018-02-01,2018-12-01,11.0
842190,2014-05-01,2016-11-01,2017-01-01,2018-12-01,24.0
374107,2016-11-01,,2017-01-01,2018-12-01,24.0
558854,2017-07-01,,2017-01-01,2018-12-01,24.0
988223,2018-10-01,,2017-01-01,2018-12-01,24.0
335137,2014-12-01,2018-08-01,2017-01-01,2018-12-01,24.0
347431,2017-05-01,,2017-01-01,2018-12-01,24.0
299397,2017-10-01,,2017-01-01,2018-12-01,24.0
426791,2013-11-01,,2017-01-01,2018-12-01,24.0
595965,2013-02-01,,2017-01-01,2018-12-01,24.0
481893,2015-07-01,,2017-01-01,2018-12-01,24.0
456432,2017-01-01,,2017-01-01,2018-12-01,24.0
326240,2014-11-01,2017-08-01,2017-01-01,2018-12-01,24.0
500060,2015-02-01,,2017-01-01,2018-12-01,24.0
699750,2015-11-01,,2017-01-01,2018-12-01,24.0
754338,2013-07-01,,2017-01-01,2018-12-01,24.0
729518,2016-08-01,,2017-01-01,2018-12-01,24.0
248664,2018-12-01,,2017-01-01,2018-12-01,24.0
146037,2017-05-01,,2017-01-01,2018-12-01,24.0
305687,2015-09-01,,2017-01-01,2018-12-01,24.0
633140,2014-12-01,,2017-01-01,2018-12-01,24.0
326267,2014-09-01,,2017-01-01,2018-12-01,24.0
696026,2016-08-01,2017-04-01,2017-01-01,2018-12-01,24.0
868161,2017-01-01,,2017-01-01,2018-12-01,24.0
169932,2014-04-01,,2017-01-01,2018-12-01,24.0
716435,2012-04-01,,2017-01-01,2018-12-01,24.0
750922,2013-04-01,2013-10-01,2017-01-01,2018-12-01,24.0
751829,2016-09-01,,2017-01-01,2018-12-01,24.0
114743,2017-07-01,,2017-01-01,2018-12-01,24.0
488884,2012-10-01,,2017-01-01,2018-12-01,24.0
663150,2015-05-01,,2017-01-01,2018-12-01,24.0
261573,2012-05-01,,2017-01-01,2018-12-01,24.0
126216,2012-11-01,,2017-01-01,2018-12-01,24.0
261283,2013-09-01,,2017-01-01,2018-12-01,24.0
255836,2013-09-01,,2017-01-01,2018-12-01,24.0
247471,2013-02-01,,2017-01-01,2018-12-01,24.0
473144,2013-04-01,,2017-01-01,2018-12-01,24.0
652614,2013-04-01,,2017-01-01,2018-12-01,24.0
682103,2013-08-01,,2017-01-01,2018-12-01,24.0
902693,2012-07-01,,2017-01-01,2018-12-01,24.0
904805,2016-12-01,,2017-01-01,2018-12-01,24.0
703852,2012-08-01,,2017-01-01,2018-12-01,24.0
497194,2012-12-01,,2017-01-01,2018-12-01,24.0
907950,2015-10-01,,2017-01-01,2018-12-01,24.0
154136,2016-09-01,2017-06-01,2017-01-01,2018-12-01,24.0
687412,2015-07-01,,2017-01-01,2018-12-01,24.0
183374,2016-08-01,,2017-01-01,2018-12-01,24.0
185288,2018-11-01,,2017-01-01,2018-12-01,24.0
509607,2017-10-01,,2017-01-01,2018-12-01,24.0
702938,2015-11-01,2016-07-01,2017-01-01,2018-12-01,24.0
997964,2017-04-01,,2017-01-01,2018-12-01,24.0
562411,2014-11-01,,2017-01-01,2018-12-01,24.0
121236,2017-03-01,2017-11-01,2017-01-01,2018-12-01,24.0
490860,2017-09-01,,2017-01-01,2018-12-01,24.0
633458,2015-04-01,,2017-01-01,2018-12-01,24.0
377289,2014-06-01,,2017-01-01,2018-12-01,24.0
463298,2018-05-01,,2017-01-01,2018-12-01,24.0
444259,2014-12-01,,2017-01-01,2018-12-01,24.0
836984,2018-10-01,,2017-01-01,2018-12-01,24.0
660922,2012-04-01,,2017-01-01,2018-12-01,24.0
557852,2014-02-01,2014-10-01,2017-01-01,2018-12-01,24.0
599491,2016-02-01,,2017-01-01,2018-12-01,24.0
732362,2012-09-01,,2017-01-01,2018-12-01,24.0
282181,2014-03-01,2014-11-01,2017-01-01,2018-12-01,24.0
724510,2018-09-01,,2017-01-01,2018-12-01,24.0
967298,2016-11-01,,2017-01-01,2018-12-01,24.0
137185,2013-12-01,,2017-01-01,2018-12-01,24.0
528229,2012-07-01,,2017-01-01,2018-12-01,24.0
607696,2013-03-01,,2017-01-01,2018-12-01,24.0
358968,2017-07-01,,2017-01-01,2018-12-01,24.0
327163,2015-11-01,,2017-01-01,2018-12-01,24.0
883230,2013-09-01,,2017-01-01,2018-12-01,24.0
262508,2017-09-01,,2017-01-01,2018-12-01,24.0
963100,2013-08-01,,2017-01-01,2018-12-01,24.0
436971,2017-06-01,,2017-01-01,2018-12-01,24.0
619141,2016-12-01,2017-08-01,2017-01-01,2018-12-01,24.0
928082,2014-09-01,,2017-01-01,2018-12-01,24.0
960934,2013-03-01,,2017-01-01,2018-12-01,24.0
734824,2016-04-01,,2017-01-01,2018-12-01,24.0
296689,2014-09-01,,2017-01-01,2018-12-01,24.0
965698,2016-06-01,,2017-01-01,2018-12-01,24.0
742319,2017-07-01,,2017-01-01,2018-12-01,24.0
894048,2015-05-01,,2017-01-01,2018-12-01,24.0
103436,2013-05-01,,2017-01-01,2018-12-01,24.0
509060,2017-09-01,,2017-01-01,2018-12-01,24.0
768255,2017-08-01,,2017-01-01,2018-12-01,24.0
934280,2015-04-01,,2017-01-01,2018-12-01,24.0
310983,2013-09-01,,2017-01-01,2018-12-01,24.0
357971,2012-12-01,,2017-01-01,2018-12-01,24.0
545144,2017-12-01,,2017-01-01,2018-12-01,24.0
752548,2017-05-01,2018-08-01,2017-01-01,2018-12-01,24.0
402332,2013-05-01,,2017-01-01,2018-12-01,24.0
756559,2012-04-01,,2017-01-01,2018-12-01,24.0
603082,2018-05-01,,2017-01-01,2018-12-01,24.0
131815,2013-11-01,,2017-01-01,2018-12-01,24.0
873177,2014-07-01,,2017-01-01,2018-12-01,24.0
794951,2018-02-01,,2018-02-01,2018-12-01,11.0
719719,2018-06-01,,2017-01-01,2018-12-01,24.0
307859,2016-02-01,,2017-01-01,2018-12-01,24.0
629267,2018-11-01,,2017-01-01,2018-12-01,24.0
750300,2016-03-01,,2017-01-01,2018-12-01,24.0
114924,2017-11-01,2018-07-01,2017-01-01,2018-12-01,24.0
821944,2016-12-01,2017-08-01,2017-01-01,2018-12-01,24.0
767456,2018-12-01,,2017-01-01,2018-12-01,24.0
202052,2016-05-01,,2017-01-01,2018-12-01,24.0
976605,2014-03-01,,2017-01-01,2018-12-01,24.0
462974,2016-08-01,,2017-01-01,2018-12-01,24.0
105921,2012-09-01,,2017-01-01,2018-12-01,24.0
192405,2013-04-01,,2017-01-01,2018-12-01,24.0
390022,2018-03-01,2018-11-01,2018-02-01,2018-12-01,11.0
552221,2012-05-01,,2017-01-01,2018-12-01,24.0
819448,2018-06-01,,2017-01-01,2018-12-01,24.0
273984,2015-10-01,,2017-01-01,2018-12-01,24.0
846033,2018-09-01,,2017-01-01,2018-12-01,24.0
556313,2013-07-01,,2017-01-01,2018-12-01,24.0
366932,2017-08-01,,2017-01-01,2018-12-01,24.0
621279,2016-06-01,,2017-01-01,2018-12-01,24.0
641159,2013-11-01,,2017-01-01,2018-12-01,24.0
163002,2018-12-01,,2017-01-01,2018-12-01,24.0
210247,2017-06-01,,2017-01-01,2018-12-01,24.0
238939,2014-11-01,2017-09-01,2017-01-01,2018-12-01,24.0
575411,2018-11-01,,2017-01-01,2018-12-01,24.0
756636,2018-05-01,,2017-01-01,2018-12-01,24.0
224666,2017-10-01,,2017-01-01,2018-12-01,24.0
810482,2015-11-01,,2017-01-01,2018-12-01,24.0
976489,2017-11-01,,2017-01-01,2018-12-01,24.0
701216,2017-11-01,,2017-01-01,2018-12-01,24.0
321666,2016-01-01,,2017-01-01,2018-12-01,24.0
582883,2013-05-01,,2017-01-01,2018-12-01,24.0
138759,2018-10-01,,2017-01-01,2018-12-01,24.0
953281,2015-06-01,,2017-01-01,2018-12-01,24.0
419491,2018-12-01,,2017-01-01,2018-12-01,24.0
690862,2014-01-01,,2017-01-01,2018-12-01,24.0
705980,2012-07-01,,2017-01-01,2018-12-01,24.0
961455,2015-08-01,2016-12-01,2017-01-01,2018-12-01,24.0
105251,2014-10-01,2017-08-01,2017-01-01,2018-12-01,24.0
474921,2015-09-01,,2017-01-01,2018-12-01,24.0
481699,2013-08-01,2014-12-01,2017-01-01,2018-12-01,24.0
464166,2013-11-01,,2017-01-01,2018-12-01,24.0
811430,2018-09-01,,2017-01-01,2018-12-01,24.0
711248,2017-03-01,,2017-01-01,2018-12-01,24.0
199374,2018-04-01,,2018-02-01,2018-12-01,11.0
142812,2013-12-01,,2017-01-01,2018-12-01,24.0
298967,2012-09-01,,2017-01-01,2018-12-01,24.0
756515,2014-01-01,,2017-01-01,2018-12-01,24.0
552945,2018-09-01,,2017-01-01,2018-12-01,24.0
847502,2017-05-01,2018-01-01,2017-01-01,2018-12-01,24.0
609878,2015-03-01,2016-10-01,2017-01-01,2018-12-01,24.0
936232,2015-02-01,2015-10-01,2017-01-01,2018-12-01,24.0
962637,2016-05-01,,2017-01-01,2018-12-01,24.0
811162,2012-07-01,,2017-01-01,2018-12-01,24.0
247721,2013-07-01,,2017-01-01,2018-12-01,24.0
488224,2013-03-01,2013-07-01,2017-01-01,2018-12-01,24.0
950832,2015-02-01,,2017-01-01,2018-12-01,24.0
548238,2017-01-01,,2017-01-01,2018-12-01,24.0
383962,2017-09-01,,2017-01-01,2018-12-01,24.0
512580,2017-06-01,2018-02-01,2017-01-01,2018-12-01,24.0
430555,2012-08-01,,2017-01-01,2018-12-01,24.0
583610,2015-12-01,,2017-01-01,2018-12-01,24.0
199792,2018-07-01,,2017-01-01,2018-12-01,24.0
481987,2017-02-01,2017-10-01,2017-01-01,2018-12-01,24.0
664052,2014-09-01,,2017-01-01,2018-12-01,24.0
212130,2015-06-01,,2017-01-01,2018-12-01,24.0
109903,2013-10-01,,2017-01-01,2018-12-01,24.0
173416,2014-08-01,,2017-01-01,2018-12-01,24.0
586056,2013-08-01,,2017-01-01,2018-12-01,24.0
524379,2013-04-01,,2017-01-01,2018-12-01,24.0
627791,2013-08-01,,2017-01-01,2018-12-01,24.0
393888,2012-07-01,,2017-01-01,2018-12-01,24.0
791678,2015-04-01,,2017-01-01,2018-12-01,24.0
704267,2017-07-01,,2017-01-01,2018-12-01,24.0
432920,2014-04-01,,2017-01-01,2018-12-01,24.0
168418,2017-07-01,,2017-01-01,2018-12-01,24.0
996539,2017-07-01,,2017-01-01,2018-12-01,24.0
203517,2018-12-01,,2017-01-01,2018-12-01,24.0
420786,2013-08-01,,2017-01-01,2018-12-01,24.0
762951,2015-11-01,,2017-01-01,2018-12-01,24.0
285386,2013-10-01,2014-06-01,2017-01-01,2018-12-01,24.0
638152,2012-10-01,,2017-01-01,2018-12-01,24.0
447275,2018-11-01,,2017-01-01,2018-12-01,24.0
773019,2018-06-01,,2017-01-01,2018-12-01,24.0
654288,2013-04-01,,2017-01-01,2018-12-01,24.0
573078,2017-09-01,,2017-01-01,2018-12-01,24.0
623154,2016-08-01,2017-04-01,2017-01-01,2018-12-01,24.0
205256,2013-09-01,,2017-01-01,2018-12-01,24.0
266604,2016-04-01,,2017-01-01,2018-12-01,24.0
601586,2012-07-01,,2017-01-01,2018-12-01,24.0
236701,2018-04-01,,2018-02-01,2018-12-01,11.0
879844,2013-09-01,,2017-01-01,2018-12-01,24.0
875560,2018-04-01,,2018-02-01,2018-12-01,11.0
625784,2016-06-01,,2017-01-01,2018-12-01,24.0
107067,2016-03-01,,2017-01-01,2018-12-01,24.0
812628,2018-08-01,,2017-01-01,2018-12-01,24.0
109956,2017-05-01,2018-01-01,2017-01-01,2018-12-01,24.0
310236,2017-05-01,,2017-01-01,2018-12-01,24.0
214020,2018-12-01,,2017-01-01,2018-12-01,24.0
463070,2017-03-01,,2017-01-01,2018-12-01,24.0
686224,2016-05-01,,2017-01-01,2018-12-01,24.0
564973,2017-02-01,,2017-01-01,2018-12-01,24.0
239970,2015-08-01,,2017-01-01,2018-12-01,24.0
530113,2017-10-01,,2017-01-01,2018-12-01,24.0
662209,2015-06-01,,2017-01-01,2018-12-01,24.0
121095,2014-03-01,,2017-01-01,2018-12-01,24.0
529746,2018-01-01,,2017-01-01,2018-12-01,24.0
240330,2014-06-01,,2017-01-01,2018-12-01,24.0
110752,2012-08-01,,2017-01-01,2018-12-01,24.0
890839,2014-11-01,2015-06-01,2017-01-01,2018-12-01,24.0
737221,2017-01-01,2017-09-01,2017-01-01,2018-12-01,24.0
637641,2013-06-01,,2017-01-01,2018-12-01,24.0
970976,2013-02-01,,2017-01-01,2018-12-01,24.0
680445,2013-01-01,,2017-01-01,2018-12-01,24.0
180219,2017-08-01,,2017-01-01,2018-12-01,24.0
170544,2017-09-01,,2017-01-01,2018-12-01,24.0
916634,2018-10-01,,2017-01-01,2018-12-01,24.0
817456,2012-09-01,,2017-01-01,2018-12-01,24.0
582646,2017-11-01,,2017-01-01,2018-12-01,24.0
225743,2015-10-01,2016-06-01,2017-01-01,2018-12-01,24.0
651006,2016-07-01,,2017-01-01,2018-12-01,24.0
122517,2016-07-01,2017-03-01,2017-01-01,2018-12-01,24.0
769560,2016-05-01,,2017-01-01,2018-12-01,24.0
852094,2013-02-01,,2017-01-01,2018-12-01,24.0
236037,2016-02-01,2016-10-01,2017-01-01,2018-12-01,24.0
550262,2017-11-01,,2017-01-01,2018-12-01,24.0
769763,2013-11-01,,2017-01-01,2018-12-01,24.0
826312,2018-12-01,,2017-01-01,2018-12-01,24.0
858957,2013-10-01,,2017-01-01,2018-12-01,24.0
117456,2015-12-01,,2017-01-01,2018-12-01,24.0
597267,2012-09-01,,2017-01-01,2018-12-01,24.0
541009,2013-02-01,,2017-01-01,2018-12-01,24.0
201475,2018-03-01,2018-11-01,2018-02-01,2018-12-01,11.0
707698,2014-08-01,,2017-01-01,2018-12-01,24.0
118076,2015-06-01,,2017-01-01,2018-12-01,24.0
674462,2017-04-01,,2017-01-01,2018-12-01,24.0
702406,2012-06-01,,2017-01-01,2018-12-01,24.0
611538,2015-10-01,,2017-01-01,2018-12-01,24.0
163083,2015-04-01,,2017-01-01,2018-12-01,24.0
404417,2014-10-01,,2017-01-01,2018-12-01,24.0
350863,2017-05-01,,2017-01-01,2018-12-01,24.0
651645,2018-04-01,,2018-02-01,2018-12-01,11.0
774168,2017-02-01,,2017-01-01,2018-12-01,24.0
988921,2012-11-01,,2017-01-01,2018-12-01,24.0
839494,2018-04-01,2018-12-01,2018-02-01,2018-12-01,11.0
336141,2012-06-01,,2017-01-01,2018-12-01,24.0
222644,2018-03-01,,2018-02-01,2018-12-01,11.0
397053,2015-09-01,,2017-01-01,2018-12-01,24.0
475500,2015-08-01,,2017-01-01,2018-12-01,24.0
493925,2012-07-01,,2017-01-01,2018-12-01,24.0
271365,2013-02-01,,2017-01-01,2018-12-01,24.0
795607,2018-06-01,,2017-01-01,2018-12-01,24.0
620792,2017-02-01,2017-06-01,2017-01-01,2018-12-01,24.0
464044,2014-09-01,,2017-01-01,2018-12-01,24.0
921102,2012-10-01,,2017-01-01,2018-12-01,24.0
431521,2013-05-01,,2017-01-01,2018-12-01,24.0
497861,2013-11-01,,2017-01-01,2018-12-01,24.0
101594,2015-08-01,,2017-01-01,2018-12-01,24.0
283066,2018-07-01,,2017-01-01,2018-12-01,24.0
433881,2018-11-01,,2017-01-01,2018-12-01,24.0
800016,2016-12-01,,2017-01-01,2018-12-01,24.0
918276,2018-12-01,,2017-01-01,2018-12-01,24.0
679531,2015-08-01,2017-07-01,2017-01-01,2018-12-01,24.0
843972,2012-09-01,,2017-01-01,2018-12-01,24.0
166333,2014-04-01,,2017-01-01,2018-12-01,24.0
743263,2016-07-01,,2017-01-01,2018-12-01,24.0
924493,2016-08-01,,2017-01-01,2018-12-01,24.0
169950,2018-12-01,,2017-01-01,2018-12-01,24.0
345978,2018-05-01,,2017-01-01,2018-12-01,24.0
569319,2015-02-01,,2017-01-01,2018-12-01,24.0
374113,2018-12-01,,2017-01-01,2018-12-01,24.0
212304,2012-07-01,,2017-01-01,2018-12-01,24.0
329300,2013-06-01,,2017-01-01,2018-12-01,24.0
616522,2018-12-01,,2017-01-01,2018-12-01,24.0
369715,2018-01-01,2018-10-01,2017-01-01,2018-12-01,24.0
186146,2018-06-01,,2017-01-01,2018-12-01,24.0
348740,2015-10-01,,2017-01-01,2018-12-01,24.0
780504,2014-10-01,,2017-01-01,2018-12-01,24.0
374585,2013-05-01,,2017-01-01,2018-12-01,24.0
176521,2018-02-01,,2018-02-01,2018-12-01,11.0
276289,2017-10-01,,2017-01-01,2018-12-01,24.0
417082,2012-12-01,,2017-01-01,2018-12-01,24.0
217967,2016-12-01,2017-08-01,2017-01-01,2018-12-01,24.0
473622,2017-03-01,,2017-01-01,2018-12-01,24.0
473548,2016-07-01,,2017-01-01,2018-12-01,24.0
800268,2018-01-01,,2017-01-01,2018-12-01,24.0
182124,2014-02-01,,2017-01-01,2018-12-01,24.0
872706,2015-10-01,2016-06-01,2017-01-01,2018-12-01,24.0
684022,2016-09-01,,2017-01-01,2018-12-01,24.0
161650,2017-01-01,2017-09-01,2017-01-01,2018-12-01,24.0
329660,2013-10-01,,2017-01-01,2018-12-01,24.0
954174,2018-06-01,,2017-01-01,2018-12-01,24.0
934271,2018-09-01,,2017-01-01,2018-12-01,24.0
653698,2015-08-01,,2017-01-01,2018-12-01,24.0
997945,2017-05-01,,2017-01-01,2018-12-01,24.0
709948,2015-07-01,,2017-01-01,2018-12-01,24.0
451886,2016-06-01,,2017-01-01,2018-12-01,24.0
460043,2014-04-01,,2017-01-01,2018-12-01,24.0
110603,2017-10-01,2017-10-01,2017-01-01,2018-12-01,24.0
150141,2018-06-01,,2017-01-01,2018-12-01,24.0
215257,2015-01-01,,2017-01-01,2018-12-01,24.0
240135,2017-12-01,2018-08-01,2017-01-01,2018-12-01,24.0
822507,2012-11-01,,2017-01-01,2018-12-01,24.0
